plantID,datetimeRecorded,leafTemp,ambientTemp,soilMoisture,redStrength,greenStrength,blueStrength,lightnessStrength,greenMagentaStrength,blueYellowStrength,hueStrength,saturationStrength,valueStrength
4,2021-07-20 02:20:35,21.71,22.15,983.0,73.22954,96.36618,55.505505,96.70457,111.17288,148.38307,47.921406,107.49739,96.36642
6,2021-07-20 02:58:41,21.71,21.91,972.0,52.06635,68.801895,31.677166,68.46274,113.91519,148.10364,43.67281,140.34161,68.84384
5,2021-07-20 03:45:27,21.57,22.05,930.0,76.29367,96.697205,50.565243,97.35588,111.57021,151.57707,43.665615,121.82879,96.70945
2,2021-07-20 03:48:50,22.13,22.97,1009.0,111.87406,132.276,78.07385,133.322,110.90727,154.63232,42.52474,103.5385,132.276
6,2021-07-20 04:58:59,21.43,21.71,999.0,52.53705,71.208725,36.77129,70.87993,113.56225,146.22823,47.05386,126.61057,71.29607
3,2021-07-20 05:22:16,21.95,22.69,1014.0,58.527924,76.329056,43.900803,76.57739,114.420296,144.90456,47.97801,112.20149,76.33765
5,2021-07-20 05:45:43,21.49,22.01,931.0,73.85762,101.4768,60.212803,101.21036,109.69367,148.04068,51.21242,113.8046,101.476814
2,2021-07-20 05:49:06,22.19,22.99,1012.0,84.56382,118.38297,80.39403,117.762535,108.54343,145.26488,57.76931,105.7547,119.32528
4,2021-07-20 06:21:08,21.77,22.29,917.0,90.67118,131.51607,78.808815,129.47766,103.82271,151.96057,54.877377,119.545,131.54143
1,2021-07-20 06:47:31,21.61,22.57,953.0,100.21579,140.5029,78.240814,138.20158,102.93691,156.70349,52.182228,125.06254,142.07031
6,2021-07-20 07:00:29,21.27,21.53,963.0,79.84461,115.16242,61.75489,113.48052,105.33262,153.42018,49.70402,131.70755,115.74148
2,2021-07-20 07:49:36,22.13,23.21,1014.0,98.16436,134.4675,73.98374,132.67894,104.951164,156.25078,45.73641,127.83344,137.62537
4,2021-07-20 08:21:25,21.79,22.33,971.0,95.5602,139.43535,73.63254,136.08916,100.69477,158.16794,50.902897,128.55586,139.47661
3,2021-07-20 09:23:02,21.97,22.95,1014.0,91.88007,127.39678,64.130005,125.64732,104.46895,157.84563,50.313843,145.76224,129.3079
4,2021-07-20 10:21:41,21.67,22.37,1002.0,93.2242,137.31137,76.30822,134.18423,101.38854,155.79584,52.82288,126.01983,137.33163
3,2021-07-20 13:23:43,22.05,23.05,1015.0,87.33162,125.30511,78.475,124.05031,106.02799,149.65431,56.979156,128.12529,127.44493
2,2021-07-20 13:51:07,22.41,23.51,1015.0,96.50161,131.05264,72.37488,129.78746,105.39265,155.65913,46.476204,124.68151,133.82872
3,2021-07-20 15:24:02,22.71,23.69,1014.0,99.466644,127.944046,66.99661,127.73892,107.013664,157.74939,47.851673,133.50139,130.39047
4,2021-07-20 16:22:39,23.33,24.93,1015.0,123.0819,110.83295,59.79435,117.70618,126.33967,156.96906,21.896933,135.2879,126.66822
6,2021-07-20 17:04:42,25.11,26.87,958.0,73.800026,92.0456,43.437897,89.252266,113.74658,151.60158,34.28639,144.60852,94.63745
2,2021-07-20 18:08:39,26.79,31.29,1015.0,76.46426,80.793564,34.419613,79.514694,119.7737,151.07576,28.614523,175.94232,83.79251
4,2021-07-20 18:23:13,24.21,25.51,1014.0,78.98395,111.215454,59.80318,109.21579,107.69705,152.45763,43.527554,132.0447,114.1973
6,2021-07-20 19:04:57,22.47,23.81,979.0,95.20938,129.40517,63.948868,127.60377,104.48677,159.29018,46.841297,139.0608,132.52937
2,2021-07-20 20:09:02,23.23,24.47,1015.0,95.34623,139.52113,79.25717,136.49413,101.63594,155.44106,51.811737,122.22011,140.30167
4,2021-07-20 20:23:31,23.09,23.43,1015.0,82.45383,119.84358,81.98773,118.91652,107.34227,144.79857,60.303288,109.33715,120.298325
1,2021-07-20 20:52:23,22.75,23.39,706.0,87.52836,114.887146,66.089386,114.89218,108.73138,151.61264,48.72202,110.062805,114.887146
3,2021-07-21 01:25:46,22.47,23.23,1015.0,55.44785,69.91286,41.80289,70.29202,116.35186,142.91885,46.895878,101.05929,69.9662
2,2021-07-21 02:09:56,22.47,23.39,1015.0,121.859535,143.91835,82.417564,144.52554,109.38037,157.94699,41.212124,108.72459,143.91835
4,2021-07-21 02:24:22,22.23,22.49,1015.0,71.8448,95.94966,55.398872,96.146286,110.800735,148.1582,48.648853,107.61159,95.94966
1,2021-07-21 02:53:17,22.19,22.67,985.0,88.03159,111.474075,66.52811,112.43448,110.66048,150.13405,46.314857,102.35393,111.474075
6,2021-07-21 03:05:57,21.05,22.03,998.0,53.65933,71.17,33.05222,70.81371,113.52503,148.40488,44.132343,138.18755,71.200806
6,2021-07-20 11:00:59,21.49,21.77,959.0,74.36765,111.734535,76.98779,110.8843,109.04098,143.42435,57.954395,128.76556,117.54647
4,2021-07-20 12:21:58,22.13,22.79,939.0,94.88014,144.4344,99.01047,141.43797,103.33002,147.17543,61.059654,121.03919,147.6106
4,2021-07-20 14:22:17,22.01,22.49,1015.0,98.45844,153.47922,95.66796,148.57834,98.62471,152.74762,59.14815,121.00873,153.48961
6,2021-07-20 15:02:47,21.33,22.17,1014.0,88.11997,119.195724,54.421364,117.44935,105.92235,159.07668,44.3831,150.1417,121.75708
3,2021-07-20 21:25:03,22.99,23.73,1002.0,46.904217,61.42448,37.748592,61.153465,116.837494,140.66072,49.753067,98.92531,61.439693
6,2021-07-20 23:05:26,21.23,22.19,982.0,53.149654,71.49063,32.161083,70.95402,112.988106,148.9845,44.31847,142.48254,71.51521
2,2021-07-21 00:09:36,22.63,23.47,1015.0,108.92741,128.38397,73.13848,129.45642,111.14493,155.32443,41.864098,107.992485,128.38397
4,2021-07-21 00:24:05,22.57,22.83,1015.0,73.859856,97.45826,55.63562,97.78398,110.84004,148.86139,47.71987,109.141945,97.45827
4,2021-07-21 04:24:40,21.91,22.19,1010.0,72.958206,97.00867,55.91229,97.21237,110.78283,148.40634,48.398937,107.61185,97.00867
6,2021-07-21 05:06:11,20.59,21.53,949.0,55.205276,71.63272,35.125145,71.56364,114.24708,147.53838,44.095154,131.85753,71.6448
3,2021-07-21 05:26:27,21.95,22.65,975.0,63.806835,76.158585,46.342773,77.92789,117.10501,144.1909,51.703487,112.1155,79.65391
5,2021-07-21 05:32:35,21.15,22.03,975.0,75.958206,101.894264,56.298798,101.801025,109.52414,150.53697,47.812675,116.25294,101.89827
2,2021-07-21 06:10:32,22.19,23.07,1015.0,85.4511,111.23097,63.40106,111.316574,109.325584,151.43839,47.561615,110.74077,111.23097
1,2021-07-21 06:53:55,21.73,22.39,927.0,98.98502,135.82654,72.72676,134.08862,103.83283,157.5558,50.073986,126.157074,136.89807
6,2021-07-21 07:06:26,20.39,21.51,954.0,72.85381,102.07341,52.76229,101.1603,107.90583,152.13092,48.623158,132.5643,102.19113
3,2021-07-21 07:26:48,21.95,22.77,1015.0,67.38411,97.956764,65.79611,97.21363,110.33244,143.03963,57.74828,114.62605,98.5581
5,2021-07-21 07:32:50,20.95,21.85,932.0,104.51915,135.20073,66.05836,133.68289,105.492805,161.00905,43.894165,136.59361,137.1345
2,2021-07-21 08:11:07,22.05,23.07,1011.0,97.96531,142.16771,76.46648,138.7153,100.91953,157.99472,50.211708,128.25995,142.77487
6,2021-07-21 09:06:41,20.49,21.61,908.0,89.115456,122.34056,62.731026,121.021126,105.551765,156.60092,48.666035,135.99991,125.4508
3,2021-07-21 09:27:15,21.79,22.79,1015.0,93.06524,129.89398,66.37796,127.879875,103.78422,157.87822,50.34496,140.75644,131.43605
5,2021-07-21 09:33:06,21.07,22.07,1005.0,94.11927,140.39369,74.589905,136.02739,99.94219,157.82443,51.73908,130.70294,140.41235
6,2021-07-21 11:06:56,20.45,21.53,935.0,101.12683,132.74655,63.351196,131.21721,105.15178,161.37589,44.27774,143.58777,136.74716
4,2021-07-21 12:26:05,21.97,22.75,1015.0,82.40213,108.55099,52.26695,107.51115,109.46945,155.30984,41.11811,145.25412,112.18824
1,2021-07-21 12:55:25,22.25,23.25,771.0,94.80741,131.08632,64.17863,128.14482,103.90248,159.1704,45.61717,140.96802,132.3921
6,2021-07-21 13:08:38,21.79,22.51,969.0,84.32045,103.57011,52.971416,104.00682,113.96105,153.16176,35.9905,144.75685,112.44567
4,2021-07-21 15:17:49,23.17,23.87,1016.0,82.281654,116.865685,58.054947,114.984886,105.15043,155.94652,49.463356,142.94138,117.710785
2,2021-07-21 16:14:29,23.87,25.69,1014.0,98.26758,102.31329,54.103947,105.12818,119.358925,153.78941,28.759418,137.27463,109.683365
1,2021-07-21 16:56:40,23.53,25.37,959.0,90.42302,126.77933,69.0712,125.05826,104.31111,155.23611,50.335514,122.550476,127.47421
6,2021-07-21 17:09:41,25.85,27.41,891.0,83.02012,73.87258,36.1609,77.86137,127.11254,149.86752,21.781986,162.5164,85.98696
3,2021-07-21 17:16:28,24.65,26.47,1012.0,93.30979,126.39345,68.02153,125.065994,105.62606,155.89207,47.74374,128.76918,126.52712
4,2021-07-21 17:18:28,24.53,28.85,1015.0,95.73307,95.78634,45.906784,97.81722,121.08181,154.44919,27.307638,154.11415,102.79675
5,2021-07-21 18:55:23,23.87,24.91,948.0,70.98513,106.6804,59.433304,103.99338,106.55798,150.13959,47.59127,127.86999,108.05762
3,2021-07-21 19:17:20,24.45,25.45,1009.0,62.561024,92.54976,46.65056,90.316055,108.4595,150.13597,48.563213,151.3704,93.83699
4,2021-07-21 19:18:56,23.87,24.83,1015.0,59.80285,92.92656,49.082558,90.290436,108.00902,148.79968,48.766247,152.0518,94.564224
2,2021-07-21 20:17:40,23.63,24.93,1015.0,81.84086,115.99284,60.441357,114.174934,105.8901,154.57625,46.0945,133.72241,117.60782
6,2021-07-21 21:11:35,22.87,23.61,844.0,57.297157,83.56888,48.704384,82.63285,110.82698,145.19322,53.18499,120.133606,83.68229
2,2021-07-21 22:18:00,23.15,24.15,1015.0,80.419754,100.10008,53.851013,101.07324,111.934044,151.49622,43.863556,115.79737,100.10008
1,2021-07-21 22:58:44,22.71,23.63,1015.0,73.74295,88.89205,51.54389,90.50525,114.855446,147.61378,42.976627,107.453255,88.89205
3,2021-07-21 23:18:05,23.51,24.27,1012.0,38.062813,52.94338,27.62205,51.125603,116.399284,141.71057,48.610985,121.72692,53.00666
4,2021-07-21 23:19:31,23.23,23.67,1012.0,45.590485,62.028122,30.703482,61.049007,114.79668,144.92075,46.72123,129.67442,62.028473
5,2021-07-21 23:44:18,22.83,23.47,988.0,48.99638,64.64138,30.25719,64.04499,114.77222,146.68259,44.162014,137.03955,64.642944
2,2021-07-22 00:18:20,23.05,29.11,1015.0,82.77186,99.35013,54.356678,100.92559,113.38912,151.19144,42.032307,113.424065,99.35013
1,2021-07-22 00:59:01,22.53,23.43,1007.0,67.7813,82.56677,48.927647,84.18438,115.45482,145.8276,43.711403,104.42586,82.56677
6,2021-07-22 01:12:04,22.47,22.93,912.0,46.650043,61.5981,30.460518,60.849724,115.4958,144.97032,44.964157,130.35428,61.62394
3,2021-07-22 01:18:26,23.27,23.95,1013.0,38.60396,52.734245,27.867004,51.015663,116.82183,141.50352,48.088722,119.69429,52.809227
5,2021-07-22 01:44:32,22.51,23.35,854.0,52.219486,67.38339,31.967848,67.176216,114.8798,147.25682,43.244038,135.3967,67.38549
4,2021-07-22 01:19:46,22.99,23.53,1015.0,44.978783,60.638123,30.828892,59.681484,115.340256,144.17377,46.698418,126.118385,60.639034
2,2021-07-22 02:18:40,22.89,23.83,1015.0,67.20375,80.474686,47.154034,81.8532,116.22726,145.69725,43.420708,103.612755,80.474754
1,2021-07-22 02:59:22,22.59,23.51,1015.0,66.87008,82.78424,48.56907,84.24166,114.89631,146.00461,44.446606,105.47267,82.78424
4,2021-07-22 04:15:15,22.81,23.39,1014.0,45.483406,62.083687,30.772675,61.021122,114.75606,144.85747,46.781204,128.99727,62.084427
2,2021-07-22 04:18:59,22.69,23.702,1015.0,77.728,93.9325,51.342262,95.30588,113.82962,150.07635,42.763138,113.3824,93.9325
1,2021-07-22 04:59:39,22.29,23.29,960.0,70.50147,86.94548,50.438675,88.443436,114.45443,147.02074,44.56756,105.98798,86.94548
6,2021-07-22 05:12:34,22.41,22.95,846.0,45.324535,59.197964,30.467688,58.456394,116.296,143.74998,45.1358,126.09266,59.203526
3,2021-07-22 05:19:10,23.09,23.71,991.0,35.31215,50.09912,28.004824,48.026905,117.02456,139.80566,51.263752,118.044815,50.218395
1,2021-07-22 06:59:57,22.35,23.29,991.0,75.87171,104.01978,54.66885,103.610214,108.26688,152.2425,48.43088,124.87251,104.17531
6,2021-07-22 07:12:56,22.29,22.95,837.0,61.507294,91.698296,59.28545,90.79471,110.107956,143.27594,57.645958,116.199905,91.89679
3,2021-07-22 07:19:33,23.03,23.81,1011.0,58.060226,84.90292,50.213707,83.99629,111.035385,144.91586,54.292183,131.13089,85.13169
5,2021-07-22 07:45:21,22.23,23.03,897.0,81.66151,122.83444,67.68588,120.11491,102.96571,153.4768,53.02307,129.14447,122.834755
2,2021-07-22 08:19:42,22.51,23.49,1015.0,87.33295,120.938484,64.29458,119.37645,105.90895,154.98373,45.856853,128.74199,122.67282
1,2021-07-21 14:56:13,22.75,23.69,926.0,88.76157,128.02577,63.29776,125.28973,102.585884,158.22667,49.200466,138.05203,128.55096
6,2021-07-21 15:08:54,22.31,23.17,934.0,90.19768,120.52658,56.949406,119.39906,106.10094,159.011,45.035297,145.88757,123.57403
1,2021-07-21 18:58:10,23.57,25.43,1015.0,60.997803,61.4396,27.016037,62.33061,122.804634,146.56892,28.729906,161.09563,65.92113
6,2021-07-21 23:11:49,22.57,23.11,909.0,47.486137,62.482834,30.661453,61.80319,115.4004,145.32852,44.634304,131.01317,62.49997
2,2021-07-22 10:20:37,22.31,23.59,1015.0,87.45659,124.63491,63.84842,121.72667,104.23673,156.40303,46.28526,136.47911,125.82393
6,2021-07-22 11:14:40,22.57,23.25,922.0,78.609276,119.68884,65.835556,116.96099,103.00721,152.95279,53.234146,127.69878,119.73412
5,2021-07-22 11:46:00,22.47,23.27,909.0,87.521286,122.43497,63.420315,120.11336,105.674416,155.62794,45.382957,136.1632,125.12613
4,2021-07-22 12:37:55,22.51,23.41,1015.0,79.7349,106.492485,52.47054,105.52151,109.31427,154.40376,40.887806,141.62016,109.63107
6,2021-07-22 15:15:12,22.47,23.79,746.0,83.22765,119.450134,62.078045,117.62577,104.75028,155.34518,51.512127,139.28171,122.175934
1,2021-07-22 17:02:42,23.23,24.37,1009.0,110.58965,115.913704,58.978664,119.43604,117.57233,158.08295,30.546894,135.0406,123.17758
5,2021-07-22 17:47:52,24.29,25.51,917.0,65.42848,85.681175,39.86056,82.21292,112.678604,150.09143,43.40329,152.17516,86.45498
2,2021-07-22 18:26:09,23.35,25.95,1015.0,74.49497,104.595795,53.07512,102.424835,107.87879,152.77243,44.978115,140.15485,105.73599
1,2021-07-22 19:03:27,23.59,24.49,1015.0,85.52695,88.64659,43.346123,90.38014,120.3232,152.03159,30.02003,144.28474,94.62563
3,2021-07-22 19:24:49,24.03,24.91,1009.0,63.54215,91.66767,42.060654,89.60457,108.69581,152.25519,45.859417,162.54036,93.259895
1,2021-07-22 21:03:45,23.09,23.75,1015.0,82.00693,117.22361,78.78305,116.88048,107.93753,145.2918,59.34321,108.07843,117.498146
6,2021-07-22 21:16:47,22.69,23.93,819.0,60.301083,78.033775,45.502323,78.20862,114.74394,144.78496,50.81266,122.031204,80.35429
5,2021-07-22 23:48:44,22.35,23.03,875.0,53.028645,68.55433,35.646038,68.58724,115.06067,145.80052,44.47448,123.40664,68.555664
6,2021-07-23 01:17:19,22.35,23.37,853.0,52.560024,65.12183,33.31904,64.85357,116.46739,145.44963,43.91491,127.68511,66.514946
5,2021-07-23 03:49:16,22.17,22.83,892.0,51.827168,69.61146,35.524323,69.253456,113.90824,146.18272,46.096478,125.92092,69.61202
2,2021-07-23 04:27:54,22.77,23.71,1015.0,72.15668,88.1947,49.038876,89.30084,114.29687,148.38794,44.060246,110.752655,88.1947
1,2021-07-23 05:06:02,22.41,23.27,1007.0,76.30812,99.31827,56.619743,99.92091,110.98693,149.31488,47.15401,108.73239,99.31827
3,2021-07-23 05:26:47,23.15,23.91,1012.0,37.621662,52.740604,28.852833,50.93008,116.64192,140.72685,50.528683,121.97121,52.850475
5,2021-07-23 05:49:33,22.002,22.83,831.0,55.485863,79.311676,44.060543,78.69015,111.57863,145.7803,51.446625,121.40387,79.312164
2,2021-07-23 06:28:16,22.77,23.69,1015.0,73.78351,108.18551,63.014603,106.95204,106.75599,149.34756,53.63407,119.54908,108.18965
1,2021-07-23 07:06:21,22.35,23.17,1015.0,82.58624,118.00465,66.95019,116.84501,105.566536,152.1393,52.740208,119.70646,118.91563
5,2021-07-23 07:49:52,21.83,22.45,943.0,78.54632,116.29128,62.3625,114.0077,104.45088,153.27077,50.221226,130.30382,116.92762
6,2021-07-23 09:18:25,22.25,23.47,805.0,81.25872,120.121895,64.8417,118.00769,104.141,153.99532,53.569386,136.26372,122.68312
3,2021-07-23 09:27:31,22.93,23.85,1010.0,72.00118,104.33167,54.40493,102.73577,106.809845,152.11624,49.488907,139.74533,104.76042
5,2021-07-23 11:50:51,22.19,22.93,944.0,86.27011,117.171844,57.607105,114.58197,107.62071,156.02573,41.008366,146.39491,120.902695
5,2021-07-23 13:51:25,22.19,23.99,868.0,112.37445,112.82187,58.365036,116.71539,120.39479,157.12875,27.973127,141.77501,123.12231
2,2021-07-23 16:34:37,23.97,26.71,1015.0,85.49504,87.74213,44.302586,89.220726,120.672264,151.05557,28.133606,151.78238,93.40923
1,2021-07-23 17:09:11,23.33,24.55,890.0,91.85658,130.12155,71.40037,127.98903,103.586975,155.45688,51.028522,122.29598,130.9284
4,2021-07-23 18:47:26,24.17,25.31,1011.0,24.76931,37.15248,15.497737,33.728447,118.58086,138.6891,45.342117,182.55247,38.07438
1,2021-07-23 19:09:43,23.35,24.45,850.0,81.10056,114.019714,61.021282,112.14465,106.89249,153.19043,46.248325,130.62958,116.48016
3,2021-07-23 19:32:41,24.17,25.31,985.0,65.84575,95.873314,46.834785,93.81119,108.1626,151.80214,46.957134,156.8701,97.18982
5,2021-07-23 21:52:59,22.23,23.69,813.0,51.962337,70.214836,37.657543,69.80825,114.00538,145.13495,47.850662,119.068695,70.215195
1,2021-07-23 23:10:20,22.75,23.65,1005.0,72.8693,91.074356,52.422344,92.44537,113.48753,147.97328,47.02989,109.57548,92.028114
3,2021-07-23 23:33:29,23.41,24.13,1012.0,41.897053,54.569206,29.182032,53.295414,117.41544,141.89136,46.111153,117.514435,54.62715
4,2021-07-24 00:48:20,23.03,23.39,1015.0,40.740936,53.987793,26.318552,52.71874,116.665115,143.38037,45.650322,132.82588,54.269913
5,2021-07-24 01:53:30,21.51,23.03,841.0,51.227406,68.85044,35.908035,68.42857,114.15684,145.52548,46.66376,122.643074,68.8512
3,2021-07-24 03:34:16,22.95,23.67,1002.0,39.532856,53.59929,29.192951,51.921417,116.938,141.16614,48.598484,115.25661,53.643635
5,2021-07-24 03:53:46,21.49,22.81,920.0,52.362244,69.23672,36.468136,68.99357,114.51659,145.48112,46.132072,120.84073,69.23794
1,2021-07-24 05:11:12,22.29,23.07,1015.0,73.31332,96.68046,55.06364,97.22054,110.92776,148.84377,47.498676,109.815216,96.68046
2,2021-07-24 06:37:43,22.71,23.61,1015.0,80.33804,117.37751,70.76084,116.06065,105.99157,149.67862,53.50156,120.10375,118.56506
3,2021-07-24 07:35:06,22.93,23.73,1012.0,68.65809,101.51685,53.99402,99.935555,106.999275,150.8603,51.264538,140.5693,102.11641
4,2021-07-24 10:50:06,23.17,24.05,1015.0,75.304146,108.17947,57.147152,106.59544,107.31591,152.2568,48.3906,141.45164,110.87317
3,2021-07-24 11:37:12,23.11,24.23,986.0,73.641335,102.386055,49.025078,100.69763,107.947685,154.05911,45.24209,149.15433,103.08882
1,2021-07-24 13:13:24,22.23,23.05,1016.0,89.67738,128.46808,66.20817,125.916405,103.11927,157.09813,50.068275,134.65654,129.50539
6,2021-07-24 13:24:35,22.81,23.55,986.0,79.02401,108.67221,52.532917,107.710304,107.55315,155.45047,48.232826,149.45082,112.61527
2,2021-07-24 14:41:33,23.17,24.33,1015.0,74.79787,114.49804,66.42534,112.142265,104.977715,150.1045,53.29998,129.0698,115.37542
2,2021-07-24 16:47:28,25.05,29.53,1015.0,72.847374,75.56097,36.1292,76.003685,121.128426,148.57678,27.9559,164.5723,80.3474
4,2021-07-24 16:51:38,25.49,30.03,1014.0,80.97792,80.47864,40.55194,82.67226,122.66788,149.98581,26.810793,150.24481,87.96011
1,2021-07-24 17:14:20,23.85,24.89,1015.0,88.00776,124.824196,67.71991,122.95809,104.20257,154.91856,50.82771,123.23701,125.42834
2,2021-07-24 18:50:14,23.91,26.07,1015.0,74.47783,76.389336,35.171524,77.17999,121.26385,149.75128,28.166868,163.74278,82.32685
4,2021-07-24 18:52:05,25.026,26.39,1015.0,35.98071,54.45905,29.113384,52.349625,115.552086,140.88414,51.029213,150.33032,56.013714
6,2021-07-24 19:28:21,23.17,23.858,953.0,80.21386,116.45527,72.85755,115.1671,107.563446,148.35178,53.456818,128.13994,121.33513
1,2021-07-24 21:15:00,22.77,23.63,1015.0,74.26892,110.17845,78.630135,109.74363,108.5133,141.78386,62.560352,102.030754,110.23323
